Date,Currency,Mean,Buy,Sell
26/06/2020,US DOLLAR,106.51,106.41,106.61
26/06/2020,STG POUND,132.565,132.4241,132.7059
26/06/2020,EURO,119.5447,119.4188,119.6706
26/06/2020,SA RAND,6.2166,6.2087,6.2245
26/06/2020,KES / USHS,35.0109,34.9311,35.0907
26/06/2020,KES / TSHS,21.7633,21.6959,21.8307
26/06/2020,KES / RWF,8.9686,8.9155,9.0217
26/06/2020,KES / BIF,18.0687,17.8121,18.3253
26/06/2020,AE DIRHAM,28.9969,28.9669,29.0269
26/06/2020,CAN $,78.1094,78.0304,78.1885
26/06/2020,S FRANC,112.3523,112.2232,112.4815
26/06/2020,JPY (100),99.4352,99.3279,99.5425
26/06/2020,SW KRONER,11.4357,11.4231,11.4483
26/06/2020,NOR KRONER,11.0385,11.0264,11.0505
26/06/2020,DAN KRONER,16.0387,16.0234,16.054
26/06/2020,IND RUPEE,1.4103,1.4088,1.4117
26/06/2020,HONGKONG DOLLAR,13.7432,13.7303,13.7561
26/06/2020,SINGAPORE DOLLAR,76.5736,76.4989,76.6482
26/06/2020,SAUDI RIYAL,28.3932,28.3601,28.4263
26/06/2020,CHINESE YUAN,15.0476,15.0309,15.0643
26/06/2020,AUSTRALIAN $,73.3481,73.2739,73.4223
25/06/2020,US DOLLAR,106.4029,106.3029,106.5029
25/06/2020,STG POUND,132.8494,132.7082,132.9906
25/06/2020,EURO,120.0438,119.9165,120.1712
25/06/2020,SA RAND,6.1453,6.1386,6.1519
25/06/2020,KES / USHS,35.1025,35.0225,35.1825
25/06/2020,KES / TSHS,21.757,21.6895,21.8244
25/06/2020,KES / RWF,8.976,8.9213,9.0308
25/06/2020,KES / BIF,18.0843,17.8248,18.3438
25/06/2020,AE DIRHAM,28.9701,28.9401,29.0001
25/06/2020,CAN $,78.3758,78.2906,78.461
25/06/2020,S FRANC,112.3283,112.2049,112.4516
25/06/2020,JPY (100),99.6609,99.5532,99.7686
25/06/2020,SW KRONER,11.415,11.4019,11.4282
25/06/2020,NOR KRONER,11.1244,11.1122,11.1366
25/06/2020,DAN KRONER,16.0967,16.0812,16.1122
25/06/2020,IND RUPEE,1.4069,1.4051,1.4087
25/06/2020,HONGKONG DOLLAR,13.7292,13.7163,13.7421
25/06/2020,SINGAPORE DOLLAR,76.5875,76.5045,76.6705
25/06/2020,SAUDI RIYAL,28.3666,28.3361,28.397
25/06/2020,CHINESE YUAN,15.0419,15.026,15.0579
25/06/2020,AUSTRALIAN $,73.4606,73.3809,73.5403
24/06/2020,US DOLLAR,106.3694,106.2694,106.4694
24/06/2020,STG POUND,132.7829,132.6429,132.9229
24/06/2020,EURO,120.4903,120.3606,120.62
24/06/2020,SA RAND,6.1757,6.1681,6.1832
24/06/2020,KES / USHS,35.1606,35.0805,35.2406
24/06/2020,KES / TSHS,21.7685,21.6964,21.8407
24/06/2020,KES / RWF,8.9777,8.9218,9.0336
24/06/2020,KES / BIF,18.09,17.8304,18.3496
24/06/2020,AE DIRHAM,28.9586,28.9287,28.9886
24/06/2020,CAN $,78.7572,78.6715,78.8429
24/06/2020,S FRANC,112.6914,112.5616,112.8212
24/06/2020,JPY (100),100.0606,99.9524,100.1688
24/06/2020,SW KRONER,11.4648,11.4514,11.4782
24/06/2020,NOR KRONER,11.2118,11.1975,11.2262
24/06/2020,DAN KRONER,16.1668,16.1504,16.1832
24/06/2020,IND RUPEE,1.4088,1.4071,1.4105
24/06/2020,HONGKONG DOLLAR,13.7247,13.7118,13.7376
24/06/2020,SINGAPORE DOLLAR,76.5275,76.4418,76.6132
24/06/2020,SAUDI RIYAL,28.3501,28.3196,28.3805
24/06/2020,CHINESE YUAN,15.065,15.0455,15.0845
24/06/2020,AUSTRALIAN $,73.964,73.8891,74.0388
23/06/2020,US DOLLAR,106.4194,106.3194,106.5194
23/06/2020,STG POUND,132.2053,132.0624,132.3482
23/06/2020,EURO,119.5079,119.3776,119.6382
23/06/2020,SA RAND,6.1444,6.1376,6.1512
23/06/2020,KES / USHS,35.0501,34.9702,35.13
23/06/2020,KES / TSHS,21.763,21.6956,21.8304
23/06/2020,KES / RWF,8.8243,8.7394,8.9091
23/06/2020,KES / BIF,17.9575,17.7057,18.2093
23/06/2020,AE DIRHAM,28.9734,28.9431,29.0038
23/06/2020,CAN $,78.5847,78.4993,78.6702
23/06/2020,S FRANC,112.1858,112.0567,112.3149
23/06/2020,JPY (100),99.625,99.5221,99.7279
23/06/2020,SW KRONER,11.3515,11.339,11.364
23/06/2020,NOR KRONER,11.0862,11.074,11.0983
23/06/2020,DAN KRONER,16.052,16.0366,16.0675
23/06/2020,IND RUPEE,1.4025,1.4007,1.4042
23/06/2020,HONGKONG DOLLAR,13.7317,13.7188,13.7446
23/06/2020,SINGAPORE DOLLAR,76.3767,76.2912,76.4621
23/06/2020,SAUDI RIYAL,28.3709,28.3405,28.4014
23/06/2020,CHINESE YUAN,15.0507,15.0349,15.0664
23/06/2020,AUSTRALIAN $,73.4028,73.3179,73.4877
22/06/2020,US DOLLAR,106.3265,106.2265,106.4265
22/06/2020,STG POUND,131.6341,131.49,131.7782
22/06/2020,EURO,119.2779,119.1476,119.4082
22/06/2020,SA RAND,6.1415,6.1337,6.1494
22/06/2020,KES / USHS,35.0807,35.0007,35.1607
22/06/2020,KES / TSHS,21.7632,21.6957,21.8307
22/06/2020,KES / RWF,8.9791,8.921,9.0373
22/06/2020,KES / BIF,17.9692,17.8348,18.1037
22/06/2020,AE DIRHAM,28.9469,28.917,28.9769
22/06/2020,CAN $,78.3599,78.2746,78.4451
22/06/2020,S FRANC,111.9344,111.8056,112.0633
22/06/2020,JPY (100),99.5147,99.4071,99.6223
22/06/2020,SW KRONER,11.2987,11.2863,11.3111
22/06/2020,NOR KRONER,11.1398,11.127,11.1527
22/06/2020,DAN KRONER,16.0175,16.0021,16.0329
22/06/2020,IND RUPEE,1.3962,1.3944,1.3979
22/06/2020,HONGKONG DOLLAR,13.7192,13.7063,13.7321
22/06/2020,SINGAPORE DOLLAR,76.3045,76.219,76.3899
22/06/2020,SAUDI RIYAL,28.3386,28.3082,28.369
22/06/2020,CHINESE YUAN,15.0303,15.0146,15.046
22/06/2020,AUSTRALIAN $,73.2749,73.19,73.3598
19/06/2020,US DOLLAR,106.2882,106.1882,106.3882
19/06/2020,STG POUND,132.7603,132.6159,132.9047
19/06/2020,EURO,119.4556,119.3235,119.5876
19/06/2020,SA RAND,6.1159,6.1085,6.1233
19/06/2020,KES / USHS,35.0313,34.9291,35.1334
19/06/2020,KES / TSHS,21.7805,21.7129,21.848
19/06/2020,KES / RWF,8.9824,8.9242,9.0405
19/06/2020,KES / BIF,17.855,17.8361,17.8739
19/06/2020,AE DIRHAM,28.9365,28.9066,28.9665
19/06/2020,CAN $,78.3606,78.2753,78.4458
19/06/2020,S FRANC,111.8235,111.6948,111.9523
19/06/2020,JPY (100),99.4045,99.2877,99.5213
19/06/2020,SW KRONER,11.322,11.3095,11.3344
19/06/2020,NOR KRONER,11.1632,11.1509,11.1755
19/06/2020,DAN KRONER,16.0102,15.9944,16.0259
19/06/2020,IND RUPEE,1.3931,1.3914,1.3949
19/06/2020,HONGKONG DOLLAR,13.7144,13.7015,13.7273
19/06/2020,SINGAPORE DOLLAR,76.2825,76.1971,76.368
19/06/2020,SAUDI RIYAL,28.336,28.3055,28.3664
19/06/2020,CHINESE YUAN,14.9983,14.9789,15.0177
19/06/2020,AUSTRALIAN $,72.9722,72.8876,73.0568
18/06/2020,US DOLLAR,106.3206,106.2206,106.4206
18/06/2020,STG POUND,133.4697,133.3235,133.6159
18/06/2020,EURO,119.5276,119.4006,119.6547
18/06/2020,SA RAND,6.1826,6.1741,6.1911
18/06/2020,KES / USHS,35.0159,34.9091,35.1227
18/06/2020,KES / TSHS,21.7738,21.7063,21.8413
18/06/2020,KES / RWF,8.9786,8.9194,9.0378
18/06/2020,KES / BIF,17.8482,17.8279,17.8685
18/06/2020,AE DIRHAM,28.9453,28.9154,28.9753
18/06/2020,CAN $,78.4191,78.3338,78.5044
18/06/2020,S FRANC,112.0108,111.8818,112.1397
18/06/2020,JPY (100),99.4813,99.3737,99.5888
18/06/2020,SW KRONER,11.4083,11.3946,11.4219
18/06/2020,NOR KRONER,11.1787,11.1652,11.1922
18/06/2020,DAN KRONER,16.0498,16.0343,16.0654
18/06/2020,IND RUPEE,1.3971,1.3957,1.3984
18/06/2020,HONGKONG DOLLAR,13.7186,13.7057,13.7315
18/06/2020,SINGAPORE DOLLAR,76.399,76.3134,76.4845
18/06/2020,SAUDI RIYAL,28.3423,28.3119,28.3728
18/06/2020,CHINESE YUAN,15.0338,15.0171,15.0505
18/06/2020,AUSTRALIAN $,73.1751,73.101,73.2493
17/06/2020,US DOLLAR,106.4853,106.3853,106.5853
17/06/2020,STG POUND,134.6179,134.4812,134.7547
17/06/2020,EURO,120.3221,120.1918,120.4524
17/06/2020,SA RAND,6.1799,6.1711,6.1888
17/06/2020,KES / USHS,35.0049,34.9016,35.1082
17/06/2020,KES / TSHS,21.7402,21.6728,21.8075
17/06/2020,KES / RWF,8.9641,8.9044,9.0238
17/06/2020,KES / BIF,17.8191,17.7975,17.8408
17/06/2020,AE DIRHAM,28.9902,28.9602,29.0202
17/06/2020,CAN $,78.6159,78.5363,78.6956
17/06/2020,S FRANC,112.0603,111.9374,112.1832
17/06/2020,JPY (100),99.2916,99.1937,99.3895
17/06/2020,SW KRONER,11.3523,11.3391,11.3655
17/06/2020,NOR KRONER,11.0989,11.0862,11.1117
17/06/2020,DAN KRONER,16.0972,16.0815,16.1129
17/06/2020,IND RUPEE,1.397,1.3956,1.3984
17/06/2020,HONGKONG DOLLAR,13.7397,13.7268,13.7526
17/06/2020,SINGAPORE DOLLAR,76.4075,76.3166,76.4985
17/06/2020,SAUDI RIYAL,28.3847,28.3543,28.4152
17/06/2020,CHINESE YUAN,15.0152,15.0001,15.0302
17/06/2020,AUSTRALIAN $,73.182,73.108,73.2561
16/06/2020,US DOLLAR,106.4912,106.3912,106.5912
16/06/2020,STG POUND,133.5435,133.3994,133.6876
16/06/2020,EURO,119.8,119.6694,119.9306
16/06/2020,SA RAND,6.1725,6.1647,6.1802
16/06/2020,KES / USHS,34.9795,34.8997,35.0593
16/06/2020,KES / TSHS,21.739,21.6716,21.8063
16/06/2020,KES / RWF,8.9643,8.9053,9.0233
16/06/2020,KES / BIF,17.8151,17.7904,17.8398
16/06/2020,AE DIRHAM,28.9918,28.9618,29.0218
16/06/2020,CAN $,78.027,77.9423,78.1117
16/06/2020,S FRANC,112.096,111.9671,112.2249
16/06/2020,JPY (100),99.1492,99.0422,99.2561
16/06/2020,SW KRONER,11.3491,11.3367,11.3616
16/06/2020,NOR KRONER,10.9945,10.9807,11.0082
16/06/2020,DAN KRONER,16.0624,16.0469,16.0778
16/06/2020,IND RUPEE,1.4006,1.3988,1.4024
16/06/2020,HONGKONG DOLLAR,13.7408,13.7279,13.7537
16/06/2020,SINGAPORE DOLLAR,76.3569,76.277,76.4368
16/06/2020,SAUDI RIYAL,28.3825,28.3521,28.4129
16/06/2020,CHINESE YUAN,15.0058,14.9887,15.023
16/06/2020,AUSTRALIAN $,72.6909,72.612,72.7698
15/06/2020,US DOLLAR,106.45,106.35,106.55
15/06/2020,STG POUND,134.4394,134.2976,134.5812
15/06/2020,EURO,120.53,120.4018,120.6582
15/06/2020,SA RAND,6.2566,6.2492,6.264
15/06/2020,KES / USHS,34.9461,34.8663,35.0259
15/06/2020,KES / TSHS,21.7474,21.68,21.8148
15/06/2020,KES / RWF,8.9672,8.9077,9.0268
15/06/2020,KES / BIF,17.8209,17.795,17.8467
15/06/2020,AE DIRHAM,28.9806,28.9506,29.0106
15/06/2020,CAN $,78.4625,78.3772,78.5477
15/06/2020,S FRANC,112.58,112.4683,112.6917
15/06/2020,JPY (100),99.1709,99.0592,99.2825
15/06/2020,SW KRONER,11.4693,11.4567,11.4819
15/06/2020,NOR KRONER,11.1154,11.1026,11.1282
15/06/2020,DAN KRONER,16.1567,16.1403,16.1731
15/06/2020,IND RUPEE,1.4038,1.4021,1.4055
15/06/2020,HONGKONG DOLLAR,13.7355,13.7226,13.7484
15/06/2020,SINGAPORE DOLLAR,76.6186,76.5328,76.7043
15/06/2020,SAUDI RIYAL,28.3678,28.3373,28.3982
15/06/2020,CHINESE YUAN,15.0433,15.0273,15.0592
15/06/2020,AUSTRALIAN $,73.3387,73.2539,73.4236
12/06/2020,US DOLLAR,106.5047,106.4047,106.6047
12/06/2020,STG POUND,134.9171,134.7706,135.0635
12/06/2020,EURO,120.9882,120.8553,121.1212
12/06/2020,SA RAND,6.218,6.2095,6.2265
12/06/2020,KES / USHS,35.0689,34.9891,35.1488
12/06/2020,KES / TSHS,21.7362,21.6688,21.8035
12/06/2020,KES / RWF,8.9627,8.9032,9.0222
12/06/2020,KES / BIF,17.8117,17.7859,17.8376
12/06/2020,AE DIRHAM,28.9955,28.9655,29.0255
12/06/2020,CAN $,78.2605,78.1755,78.3455
12/06/2020,S FRANC,112.7631,112.6095,112.9168
12/06/2020,JPY (100),99.4117,99.3137,99.5097
12/06/2020,SW KRONER,11.4329,11.4161,11.4497
12/06/2020,NOR KRONER,11.0687,11.0555,11.0819
12/06/2020,DAN KRONER,16.1439,16.128,16.1598
12/06/2020,IND RUPEE,1.4019,1.4005,1.4032
12/06/2020,HONGKONG DOLLAR,13.7424,13.7295,13.7553
12/06/2020,SINGAPORE DOLLAR,76.5643,76.4786,76.6499
12/06/2020,SAUDI RIYAL,28.3861,28.3557,28.4166
12/06/2020,CHINESE YUAN,15.0356,15.0209,15.0504
12/06/2020,AUSTRALIAN $,72.9291,72.8553,73.0029
11/06/2020,US DOLLAR,106.5971,106.4971,106.6971
11/06/2020,STG POUND,136.3197,136.1753,136.4641
11/06/2020,EURO,121.2606,121.13,121.3912
11/06/2020,SA RAND,6.4309,6.4217,6.4401
11/06/2020,KES / USHS,35.0386,34.9588,35.1183
11/06/2020,KES / TSHS,21.7174,21.6501,21.7846
11/06/2020,KES / RWF,8.954,8.8936,9.0143
11/06/2020,KES / BIF,17.7952,17.7682,17.8221
11/06/2020,AE DIRHAM,29.0206,28.9906,29.0506
11/06/2020,CAN $,79.5857,79.4991,79.6722
11/06/2020,S FRANC,112.67,112.5405,112.7995
11/06/2020,JPY (100),99.3125,99.2147,99.4103
11/06/2020,SW KRONER,11.5781,11.5653,11.5908
11/06/2020,NOR KRONER,11.4949,11.4823,11.5076
11/06/2020,DAN KRONER,16.2076,16.1911,16.224
11/06/2020,IND RUPEE,1.4114,1.4096,1.4132
11/06/2020,HONGKONG DOLLAR,13.7536,13.7407,13.7665
11/06/2020,SINGAPORE DOLLAR,76.6747,76.5945,76.755
11/06/2020,SAUDI RIYAL,28.4069,28.3765,28.4374
11/06/2020,CHINESE YUAN,15.0679,15.0534,15.0823
11/06/2020,AUSTRALIAN $,73.7758,73.696,73.8557
10/06/2020,US DOLLAR,106.43,106.33,106.53
10/06/2020,STG POUND,134.6794,134.5335,134.8253
10/06/2020,EURO,120.1482,120.0212,120.2753
10/06/2020,SA RAND,6.3618,6.3548,6.3689
10/06/2020,KES / USHS,35.0466,34.9667,35.1265
10/06/2020,KES / TSHS,21.7421,21.6746,21.8095
10/06/2020,KES / RWF,8.9673,8.906,9.0285
10/06/2020,KES / BIF,17.8216,17.7931,17.8501
10/06/2020,AE DIRHAM,28.9763,28.9459,29.0067
10/06/2020,CAN $,79.1478,79.0616,79.2339
10/06/2020,S FRANC,111.7317,111.6208,111.8425
10/06/2020,JPY (100),98.6788,98.5724,98.7852
10/06/2020,SW KRONER,11.551,11.5375,11.5645
10/06/2020,NOR KRONER,11.4146,11.4002,11.429
10/06/2020,DAN KRONER,16.1376,16.1221,16.1531
10/06/2020,IND RUPEE,1.4094,1.4077,1.4111
10/06/2020,HONGKONG DOLLAR,13.7329,13.72,13.7458
10/06/2020,SINGAPORE DOLLAR,76.4996,76.4139,76.5852
10/06/2020,SAUDI RIYAL,28.3662,28.3358,28.3966
10/06/2020,CHINESE YUAN,15.0282,15.0122,15.0443
10/06/2020,AUSTRALIAN $,73.8624,73.7824,73.9425
09/06/2020,US DOLLAR,106.2971,106.1971,106.3971
09/06/2020,STG POUND,134.6953,134.5506,134.84
09/06/2020,EURO,120.0959,119.97,120.2218
09/06/2020,SA RAND,6.3236,6.3164,6.3307
09/06/2020,KES / USHS,35.0904,35.0104,35.1705
09/06/2020,KES / TSHS,21.7692,21.7017,21.8368
09/06/2020,KES / RWF,8.9776,8.9153,9.0398
09/06/2020,KES / BIF,17.8298,17.8106,17.8489
09/06/2020,AE DIRHAM,28.9389,28.909,28.9689
09/06/2020,CAN $,79.3262,79.2397,79.4126
09/06/2020,S FRANC,110.9283,110.8182,111.0385
09/06/2020,JPY (100),97.3996,97.2946,97.5046
09/06/2020,SW KRONER,11.5591,11.5463,11.5718
09/06/2020,NOR KRONER,11.4915,11.4788,11.5041
09/06/2020,DAN KRONER,16.1217,16.1053,16.1381
09/06/2020,IND RUPEE,1.4078,1.406,1.4096
09/06/2020,HONGKONG DOLLAR,13.7157,13.7028,13.7287
09/06/2020,SINGAPORE DOLLAR,76.4672,76.3843,76.5502
09/06/2020,SAUDI RIYAL,28.3232,28.2928,28.3536
09/06/2020,CHINESE YUAN,15.0323,15.0153,15.0493
09/06/2020,AUSTRALIAN $,74.2963,74.2211,74.3715
08/06/2020,US DOLLAR,106.14,106.04,106.24
08/06/2020,STG POUND,134.5465,134.4035,134.6894
08/06/2020,EURO,120.095,119.9665,120.2235
08/06/2020,SA RAND,6.3053,6.2978,6.3129
08/06/2020,KES / USHS,35.0952,35.0151,35.1754
08/06/2020,KES / TSHS,21.8015,21.7338,21.8691
08/06/2020,KES / RWF,8.9905,8.9278,9.0532
08/06/2020,KES / BIF,17.8562,17.837,17.8753
08/06/2020,AE DIRHAM,28.8962,28.8662,28.9262
08/06/2020,CAN $,79.1322,79.0517,79.2126
08/06/2020,S FRANC,110.1952,110.0685,110.3219
08/06/2020,JPY (100),96.8387,96.7342,96.9432
08/06/2020,SW KRONER,11.5635,11.5507,11.5763
08/06/2020,NOR KRONER,11.4205,11.4061,11.435
08/06/2020,DAN KRONER,16.1106,16.0942,16.127
08/06/2020,IND RUPEE,1.4045,1.4031,1.4059
08/06/2020,HONGKONG DOLLAR,13.6955,13.6826,13.7084
08/06/2020,SINGAPORE DOLLAR,76.2363,76.1508,76.3218
08/06/2020,SAUDI RIYAL,28.2701,28.2359,28.3042
08/06/2020,CHINESE YUAN,14.9751,14.9582,14.9921
08/06/2020,AUSTRALIAN $,74.1706,74.0901,74.2511
05/06/2020,US DOLLAR,106.0871,105.9871,106.1871
05/06/2020,STG POUND,132.9618,132.8218,133.1018
05/06/2020,EURO,119.0588,118.9312,119.1865
05/06/2020,SA RAND,6.2942,6.2864,6.3019
05/06/2020,KES / USHS,35.5086,35.428,35.5893
05/06/2020,KES / TSHS,21.8218,21.7541,21.8895
05/06/2020,KES / RWF,8.9941,8.9305,9.0577
05/06/2020,KES / BIF,17.8645,17.8446,17.8843
05/06/2020,AE DIRHAM,28.8818,28.8518,28.9117
05/06/2020,CAN $,78.6588,78.573,78.7446
05/06/2020,S FRANC,110.9466,110.784,111.1092
05/06/2020,JPY (100),97.1805,97.0755,97.2854
05/06/2020,SW KRONER,11.5631,11.5487,11.5776
05/06/2020,NOR KRONER,11.3809,11.3629,11.399
05/06/2020,DAN KRONER,16.1472,16.1312,16.1632
05/06/2020,IND RUPEE,1.4073,1.4059,1.4087
05/06/2020,HONGKONG DOLLAR,13.6887,13.6757,13.7016
05/06/2020,SINGAPORE DOLLAR,76.1491,76.0636,76.2345
05/06/2020,SAUDI RIYAL,28.2522,28.2218,28.2826
05/06/2020,CHINESE YUAN,14.9539,14.9303,14.9774
05/06/2020,AUSTRALIAN $,73.9798,73.9048,74.0549
04/06/2020,US DOLLAR,106.1235,106.0235,106.2235
04/06/2020,STG POUND,133.4874,133.3382,133.6365
04/06/2020,EURO,118.8788,118.7524,119.0053
04/06/2020,SA RAND,6.2554,6.2472,6.2637
04/06/2020,KES / USHS,35.4776,35.3971,35.5581
04/06/2020,KES / TSHS,21.8143,21.7466,21.8819
04/06/2020,KES / RWF,8.9898,8.9249,9.0546
04/06/2020,KES / BIF,17.8557,17.8333,17.8781
04/06/2020,AE DIRHAM,28.8917,28.8617,28.9217
04/06/2020,CAN $,78.5867,78.5011,78.6724
04/06/2020,S FRANC,110.3672,110.2345,110.4999
04/06/2020,JPY (100),97.2941,97.189,97.3992
04/06/2020,SW KRONER,11.3994,11.3861,11.4127
04/06/2020,NOR KRONER,11.1887,11.1773,11.2002
04/06/2020,DAN KRONER,15.9722,15.9571,15.9874
04/06/2020,IND RUPEE,1.4058,1.4045,1.4072
04/06/2020,HONGKONG DOLLAR,13.6928,13.6799,13.7057
04/06/2020,SINGAPORE DOLLAR,75.7673,75.6932,75.8414
04/06/2020,SAUDI RIYAL,28.2638,28.2315,28.2961
04/06/2020,CHINESE YUAN,14.8943,14.8782,14.9104
04/06/2020,AUSTRALIAN $,73.3473,73.2729,73.4217
03/06/2020,US DOLLAR,106.4488,106.3488,106.5488
03/06/2020,STG POUND,133.5076,133.3624,133.6529
03/06/2020,EURO,118.8776,118.75,119.0053
03/06/2020,SA RAND,6.1646,6.1578,6.1714
03/06/2020,KES / USHS,35.4068,35.3265,35.487
03/06/2020,KES / TSHS,21.7476,21.6802,21.815
03/06/2020,KES / RWF,8.9619,8.8968,9.0269
03/06/2020,KES / BIF,17.8012,17.7789,17.8234
03/06/2020,AE DIRHAM,28.9803,28.9503,29.0102
03/06/2020,CAN $,78.6122,78.5268,78.6977
03/06/2020,S FRANC,110.5617,110.4349,110.6886
03/06/2020,JPY (100),98.2408,98.1349,98.3467
03/06/2020,SW KRONER,11.3661,11.3536,11.3786
03/06/2020,NOR KRONER,11.1162,11.104,11.1284
03/06/2020,DAN KRONER,15.9515,15.936,15.9669
03/06/2020,IND RUPEE,1.4162,1.4145,1.4178
03/06/2020,HONGKONG DOLLAR,13.7344,13.7215,13.7473
03/06/2020,SINGAPORE DOLLAR,75.9102,75.8334,75.9869
03/06/2020,SAUDI RIYAL,28.3599,28.3257,28.3941
03/06/2020,CHINESE YUAN,14.9793,14.9627,14.9959
03/06/2020,AUSTRALIAN $,72.9387,72.8596,73.0179
02/06/2020,US DOLLAR,106.7982,106.6982,106.8982
02/06/2020,STG POUND,131.9976,131.8571,132.1382
02/06/2020,EURO,118.9538,118.8235,119.0841
02/06/2020,SA RAND,6.1099,6.103,6.1168
02/06/2020,KES / USHS,35.4253,35.3133,35.5372
02/06/2020,KES / TSHS,21.6671,21.6,21.7342
02/06/2020,KES / RWF,8.9302,8.8632,8.9973
02/06/2020,KES / BIF,17.7391,17.7131,17.7651
02/06/2020,AE DIRHAM,29.0754,29.0454,29.1054
02/06/2020,CAN $,77.7676,77.6835,77.8517
02/06/2020,S FRANC,110.9823,110.8553,111.1093
02/06/2020,JPY (100),99.695,99.5877,99.8023
02/06/2020,SW KRONER,11.3423,11.3293,11.3554
02/06/2020,NOR KRONER,11.0219,11.0107,11.0331
02/06/2020,DAN KRONER,15.959,15.9437,15.9743
02/06/2020,IND RUPEE,1.4133,1.4119,1.4146
02/06/2020,HONGKONG DOLLAR,13.7737,13.7608,13.7866
02/06/2020,SINGAPORE DOLLAR,75.6817,75.5974,75.766
02/06/2020,SAUDI RIYAL,28.4378,28.4074,28.4682
02/06/2020,CHINESE YUAN,14.9649,14.9506,14.9791
02/06/2020,AUSTRALIAN $,71.2772,71.1997,71.3546
29/05/2020,US DOLLAR,106.9435,106.8435,107.0435
29/05/2020,STG POUND,131.1438,131,131.2876
29/05/2020,EURO,117.8065,117.6771,117.9359
29/05/2020,SA RAND,6.1428,6.1361,6.1496
29/05/2020,KES / USHS,35.4019,35.3221,35.4818
29/05/2020,KES / TSHS,21.647,21.58,21.714
29/05/2020,KES / RWF,8.9181,8.8511,8.9851
29/05/2020,KES / BIF,17.7141,17.6874,17.7409
29/05/2020,AE DIRHAM,29.1149,29.0849,29.1449
29/05/2020,CAN $,77.7743,77.6874,77.8612
29/05/2020,S FRANC,110.2852,110.1593,110.4111
29/05/2020,JPY (100),99.2746,99.1679,99.3812
29/05/2020,SW KRONER,11.165,11.154,11.176
29/05/2020,NOR KRONER,10.8488,10.837,10.8606
29/05/2020,DAN KRONER,15.8081,15.7929,15.8234
29/05/2020,IND RUPEE,1.4119,1.4101,1.4137
29/05/2020,HONGKONG DOLLAR,13.7938,13.7809,13.8067
29/05/2020,SINGAPORE DOLLAR,75.3893,75.3056,75.4731
29/05/2020,SAUDI RIYAL,28.4841,28.4499,28.5183
29/05/2020,CHINESE YUAN,14.9446,14.9287,14.9605
29/05/2020,AUSTRALIAN $,70.8715,70.7945,70.9485
28/05/2020,US DOLLAR,107.0265,106.9265,107.1265
28/05/2020,STG POUND,131.8571,131.7159,131.9982
28/05/2020,EURO,117.9565,117.8312,118.0818
28/05/2020,SA RAND,6.1499,6.143,6.1567
28/05/2020,KES / USHS,35.3652,35.2854,35.4449
28/05/2020,KES / TSHS,21.6302,21.5633,21.6972
28/05/2020,KES / RWF,8.9109,8.8436,8.9781
28/05/2020,KES / BIF,17.6889,17.6506,17.7271
28/05/2020,AE DIRHAM,29.1375,29.1075,29.1675
28/05/2020,CAN $,77.9168,77.8326,78.0009
28/05/2020,S FRANC,110.4163,110.2903,110.5422
28/05/2020,JPY (100),99.37,99.2726,99.4675
28/05/2020,SW KRONER,11.1721,11.1599,11.1843
28/05/2020,NOR KRONER,10.8625,10.8491,10.876
28/05/2020,DAN KRONER,15.8173,15.8021,15.8326
28/05/2020,IND RUPEE,1.4149,1.4136,1.4163
28/05/2020,HONGKONG DOLLAR,13.8065,13.7936,13.8194
28/05/2020,SINGAPORE DOLLAR,75.565,75.4811,75.6489
28/05/2020,SAUDI RIYAL,28.4948,28.4606,28.529
28/05/2020,CHINESE YUAN,14.9557,14.9391,14.9723
28/05/2020,AUSTRALIAN $,71.2636,71.1916,71.3355
27/05/2020,US DOLLAR,107.1088,107.0088,107.2088
27/05/2020,STG POUND,131.6135,131.4647,131.7624
27/05/2020,EURO,117.2603,117.1318,117.3888
27/05/2020,SA RAND,6.1428,6.1356,6.15
27/05/2020,KES / USHS,35.1792,35.0997,35.2588
27/05/2020,KES / TSHS,21.6136,21.5467,21.6805
27/05/2020,KES / RWF,8.9038,8.8364,8.9712
27/05/2020,KES / BIF,17.6753,17.6371,17.7135
27/05/2020,AE DIRHAM,29.1599,29.1299,29.1899
27/05/2020,CAN $,77.7334,77.6552,77.8116
27/05/2020,S FRANC,110.7756,110.6263,110.9248
27/05/2020,JPY (100),99.5944,99.4968,99.692
27/05/2020,SW KRONER,11.1041,11.0873,11.1209
27/05/2020,NOR KRONER,10.8042,10.7876,10.8209
27/05/2020,DAN KRONER,15.7345,15.7193,15.7498
27/05/2020,IND RUPEE,1.417,1.4156,1.4184
27/05/2020,HONGKONG DOLLAR,13.8159,13.803,13.8288
27/05/2020,SINGAPORE DOLLAR,75.4979,75.4221,75.5737
27/05/2020,SAUDI RIYAL,28.5091,28.4787,28.5396
27/05/2020,CHINESE YUAN,14.9645,14.9491,14.9798
27/05/2020,AUSTRALIAN $,71.1738,71.0967,71.251
26/05/2020,US DOLLAR,107.0076,106.9076,107.1076
26/05/2020,STG POUND,130.3782,130.2329,130.5235
26/05/2020,EURO,116.7238,116.5971,116.8506
26/05/2020,SA RAND,6.0979,6.0892,6.1067
26/05/2020,KES / USHS,35.3901,35.3103,35.4699
26/05/2020,KES / TSHS,21.6247,21.5578,21.6916
26/05/2020,KES / RWF,8.9113,8.8429,8.9797
